lot_id,timestamp_hour,crop_type,temperature_C,humidity_RH,initial_quality,cnn_ripeness_score,transport_duration_h,T_ref_C,Q10,r_ref_per_day,delta_t_days,degradation_rate,cumulative_degradation_D,RSL_physics_days,RSL_actual_days,delta_RSL_ML_target_days
8,52,Tomato,21.37,68.71,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.77763,2.23019,7.7698,7.1966,-0.5732
8,53,Tomato,25.54,76.19,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.03802,2.27344,7.7266,7.0589,-0.6677
8,54,Tomato,22.1,76.96,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.81799,2.30752,7.6925,6.9069,-0.7856
8,55,Tomato,22.37,69.63,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.83337,2.34224,7.6578,7.1174,-0.5404
8,56,Tomato,24.08,76.57,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.93793,2.38132,7.6187,6.8167,-0.8019
8,57,Tomato,23.95,79.16,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.92979,2.42007,7.5799,6.8801,-0.6999
8,58,Tomato,25.01,84.16,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.00096,2.46177,7.5382,6.6411,-0.8972
8,59,Tomato,26.78,81.44,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.1313,2.50891,7.4911,6.6783,-0.8128
8,60,Tomato,26.83,78.1,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.13506,2.5562,7.4438,6.6312,-0.8126
8,61,Tomato,26.41,77.26,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.10284,2.60216,7.3978,6.5812,-0.8166
8,62,Tomato,27.38,78.78,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.17971,2.65131,7.3487,6.4511,-0.8976
8,63,Tomato,26.71,80.72,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.12549,2.69821,7.3018,6.2021,-1.0997
8,64,Tomato,28.97,76.86,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.31698,2.75308,7.2469,6.5211,-0.7258
8,65,Tomato,29.65,77.35,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.38063,2.81061,7.1894,6.3139,-0.8755
8,66,Tomato,27.86,69.17,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.21892,2.86139,7.1386,6.3176,-0.821
8,67,Tomato,27.07,65.66,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.1543,2.90949,7.0905,6.3517,-0.7388
8,68,Tomato,27.56,71.43,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.19426,2.95925,7.0407,6.1127,-0.928
8,69,Tomato,27.57,64.73,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.19531,3.00905,6.9909,6.2249,-0.766
8,70,Tomato,25.31,65.51,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.02192,3.05164,6.9484,6.058,-0.8904
8,71,Tomato,23.92,64.2,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.92802,3.0903,6.9097,6.0846,-0.8251
8,72,Tomato,22.43,70.01,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.83654,3.12516,6.8748,5.9369,-0.9379
8,73,Tomato,21.85,62.24,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.80408,3.15866,6.8413,6.0417,-0.7996
8,74,Tomato,21.14,57.7,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.76529,3.19055,6.8095,5.9472,-0.8623
8,75,Tomato,23.13,69.28,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.87873,3.22716,6.7728,5.7428,-1.03
8,76,Tomato,22.31,66.86,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.83009,3.26175,6.7383,5.8537,-0.8845
8,77,Tomato,21.09,69.8,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.76267,3.29353,6.7065,5.5856,-1.1209
8,78,Tomato,22.66,68.33,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.8503,3.32896,6.671,5.8705,-0.8006
8,79,Tomato,21.68,67.93,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.7945,3.36206,6.6379,5.6388,-0.9991
8,80,Tomato,22.26,76.73,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.82683,3.39651,6.6035,5.4229,-1.1806
8,81,Tomato,24.32,78.04,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.95423,3.43627,6.5637,5.4476,-1.1162
8,82,Tomato,23.33,81.31,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,0.89052,3.47338,6.5266,5.3991,-1.1275
8,83,Tomato,26.31,77.95,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.09532,3.51901,6.481,5.3496,-1.1314
8,84,Tomato,27.94,77.51,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.22602,3.5701,6.4299,5.2955,-1.1344
8,85,Tomato,26.76,83.82,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.12974,3.61717,6.3828,5.0563,-1.3265
8,86,Tomato,26.68,81.0,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.1237,3.66399,6.336,5.1552,-1.1808
8,87,Tomato,25.58,80.54,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.04069,3.70735,6.2926,5.1495,-1.1431
8,88,Tomato,29.12,79.16,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.33054,3.76279,6.2372,5.0321,-1.2051
8,89,Tomato,28.69,73.22,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.29143,3.8166,6.1834,5.0092,-1.1742
8,90,Tomato,28.17,67.68,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.24561,3.8685,6.1315,5.0388,-1.0927
8,91,Tomato,27.45,70.79,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.18484,3.91787,6.0821,4.8755,-1.2066
8,92,Tomato,26.03,72.91,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.0743,3.96263,6.0374,4.9682,-1.0691
8,93,Tomato,26.52,65.49,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.11145,4.00895,5.9911,5.0436,-0.9474
8,94,Tomato,26.35,67.43,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.09785,4.05469,5.9453,4.7924,-1.1529
8,95,Tomato,25.34,61.88,0.893,0.562,7.49,25.0,2.0,1.0,0.041667,1.02372,4.09734,5.9027,4.8992,-1.0035
9,0,Tomato,23.04,64.61,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.87293,0.03637,9.9636,9.8427,-0.1209
9,1,Tomato,22.18,69.78,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.82221,0.07063,9.9294,9.9819,0.0525
9,2,Tomato,23.14,71.75,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.87917,0.10726,9.8927,9.9055,0.0128
9,3,Tomato,24.06,77.3,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.93717,0.14631,9.8537,9.6535,-0.2001
9,4,Tomato,23.68,80.9,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.91227,0.18432,9.8157,9.8131,-0.0026
9,5,Tomato,22.98,77.2,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.86949,0.22055,9.7794,9.6829,-0.0966
9,6,Tomato,25.82,76.15,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.05858,0.26466,9.7353,9.5486,-0.1867
9,7,Tomato,25.03,81.56,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.00214,0.30641,9.6936,9.5924,-0.1011
9,8,Tomato,26.82,80.3,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.13451,0.35369,9.6463,9.543,-0.1033
9,9,Tomato,27.36,82.74,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.17774,0.40276,9.5972,9.4447,-0.1526
9,10,Tomato,29.66,83.61,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.38145,0.46032,9.5397,9.2997,-0.24
9,11,Tomato,29.01,75.27,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.32013,0.51532,9.4847,9.2925,-0.1922
9,12,Tomato,28.3,78.18,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.2571,0.5677,9.4323,9.1686,-0.2637
9,13,Tomato,26.83,77.02,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.13494,0.61499,9.385,9.1701,-0.215
9,14,Tomato,27.38,70.91,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.17967,0.66414,9.3359,9.1994,-0.1364
9,15,Tomato,27.17,73.07,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.1625,0.71258,9.2874,9.2422,-0.0452
9,16,Tomato,26.61,68.11,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.11769,0.75915,9.2408,9.0268,-0.214
9,17,Tomato,26.73,68.08,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.12705,0.80611,9.1939,8.8879,-0.306
9,18,Tomato,25.15,63.54,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.0103,0.84821,9.1518,8.902,-0.2497
9,19,Tomato,23.25,59.82,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.88598,0.88513,9.1149,8.7927,-0.3222
9,20,Tomato,24.59,62.07,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.97183,0.92562,9.0744,8.7575,-0.3169
9,21,Tomato,21.48,58.4,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.7836,0.95827,9.0417,8.8115,-0.2303
9,22,Tomato,22.19,59.94,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.82286,0.99255,9.0074,8.6826,-0.3248
9,23,Tomato,21.9,64.63,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.80683,1.02617,8.9738,8.5005,-0.4733
9,24,Tomato,20.4,68.56,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.72679,1.05645,8.9435,8.5292,-0.4144
9,25,Tomato,21.07,62.5,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.7613,1.08818,8.9118,8.377,-0.5348
9,26,Tomato,22.61,72.02,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.84742,1.12348,8.8765,8.4514,-0.4251
9,27,Tomato,22.58,74.14,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.84536,1.15871,8.8413,8.3286,-0.5127
9,28,Tomato,24.1,77.48,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.93967,1.19786,8.8021,8.2868,-0.5153
9,29,Tomato,23.48,78.55,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.8997,1.23535,8.7647,8.3623,-0.4024
9,30,Tomato,23.82,80.36,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.92177,1.27376,8.7262,8.1436,-0.5827
9,31,Tomato,25.3,75.76,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.02093,1.31629,8.6837,8.1706,-0.5131
9,32,Tomato,26.61,82.74,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.118,1.36288,8.6371,7.8921,-0.745
9,33,Tomato,30.56,85.56,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.47002,1.42413,8.5759,7.8293,-0.7466
9,34,Tomato,28.6,78.3,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.28319,1.4776,8.5224,7.8556,-0.6668
9,35,Tomato,28.15,75.07,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.24359,1.52941,8.4706,7.9432,-0.5274
9,36,Tomato,27.72,70.74,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.20789,1.57974,8.4203,7.8269,-0.5934
9,37,Tomato,26.9,71.38,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.14109,1.62729,8.3727,7.734,-0.6387
9,38,Tomato,27.78,72.51,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.21241,1.6778,8.3222,7.7929,-0.5293
9,39,Tomato,26.83,78.62,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.13515,1.7251,8.2749,7.5623,-0.7126
9,40,Tomato,26.56,64.41,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.11402,1.77152,8.2285,7.5054,-0.723
9,41,Tomato,24.53,65.38,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.96819,1.81186,8.1881,7.5662,-0.622
9,42,Tomato,23.08,65.69,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.8752,1.84833,8.1517,7.6127,-0.539
9,43,Tomato,23.31,62.63,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.8893,1.88538,8.1146,7.4314,-0.6832
9,44,Tomato,23.26,63.67,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.88634,1.92231,8.0777,7.3989,-0.6788
9,45,Tomato,22.41,63.16,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.83592,1.95714,8.0429,7.3057,-0.7372
9,46,Tomato,23.38,62.22,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.89404,1.99439,8.0056,7.28,-0.7256
9,47,Tomato,23.13,66.4,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.87846,2.031,7.969,7.3239,-0.6451
9,48,Tomato,20.72,67.92,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.74345,2.06197,7.938,7.0925,-0.8455
9,49,Tomato,21.27,68.51,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.77238,2.09416,7.9058,7.2034,-0.7024
9,50,Tomato,21.25,69.08,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.77091,2.12628,7.8737,7.1834,-0.6903
9,51,Tomato,22.85,70.32,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.86176,2.16218,7.8378,7.1095,-0.7283
9,52,Tomato,27.71,75.93,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.20638,2.21245,7.7876,6.8674,-0.9201
9,53,Tomato,23.83,74.94,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.92192,2.25086,7.7491,6.7912,-0.958
9,54,Tomato,24.91,80.66,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.99405,2.29228,7.7077,6.6936,-1.0142
9,55,Tomato,26.35,81.03,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.0979,2.33803,7.662,6.693,-0.969
9,56,Tomato,25.9,82.42,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.06458,2.38238,7.6176,6.6232,-0.9945
9,57,Tomato,26.8,80.36,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.13308,2.4296,7.5704,6.628,-0.9424
9,58,Tomato,27.08,83.49,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.15532,2.47773,7.5223,6.3922,-1.1301
9,59,Tomato,27.72,74.04,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.20723,2.52804,7.472,6.4513,-1.0207
9,60,Tomato,28.7,76.78,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.29276,2.5819,7.4181,6.401,-1.0171
9,61,Tomato,28.48,73.8,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.27309,2.63495,7.3651,6.2809,-1.0842
9,62,Tomato,28.48,70.79,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.27272,2.68798,7.312,6.3719,-0.9401
9,63,Tomato,27.16,71.09,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.16112,2.73636,7.2636,6.1962,-1.0674
9,64,Tomato,27.35,71.98,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.17701,2.7854,7.2146,6.0702,-1.1444
9,65,Tomato,24.96,68.78,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.99732,2.82695,7.173,6.1531,-1.02
9,66,Tomato,26.31,66.35,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.09487,2.87257,7.1274,6.0324,-1.095
9,67,Tomato,23.28,54.57,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.88776,2.90956,7.0904,5.9845,-1.106
9,68,Tomato,24.13,66.49,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.94173,2.9488,7.0512,5.9634,-1.0878
9,69,Tomato,23.64,63.74,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.90995,2.98672,7.0133,6.0111,-1.0022
9,70,Tomato,23.7,57.78,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.91413,3.0248,6.9752,5.9729,-1.0023
9,71,Tomato,21.75,62.63,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.79842,3.05807,6.9419,5.8073,-1.1347
9,72,Tomato,19.85,69.59,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.69992,3.08724,6.9128,5.7138,-1.199
9,73,Tomato,22.63,70.73,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.84845,3.12259,6.8774,5.7159,-1.1615
9,74,Tomato,21.73,68.53,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.7972,3.1558,6.8442,5.6994,-1.1448
9,75,Tomato,22.9,73.9,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.86483,3.19184,6.8082,5.4654,-1.3428
9,76,Tomato,25.33,78.03,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.02346,3.23448,6.7655,5.414,-1.3515
9,77,Tomato,23.82,80.18,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.92169,3.27289,6.7271,5.4713,-1.2558
9,78,Tomato,26.31,85.05,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.09529,3.31852,6.6815,4.9205,-1.761
9,79,Tomato,26.24,82.24,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.0899,3.36394,6.6361,5.1689,-1.4672
9,80,Tomato,25.68,81.25,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.0486,3.40763,6.5924,5.2946,-1.2978
9,81,Tomato,27.44,75.4,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.18463,3.45699,6.543,5.2842,-1.2588
9,82,Tomato,26.97,81.97,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.14658,3.50476,6.4952,4.7991,-1.6962
9,83,Tomato,26.07,87.46,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.07734,3.54965,6.4504,4.5489,-1.9015
9,84,Tomato,32.45,76.65,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.67546,3.61946,6.3805,5.0302,-1.3503
9,85,Tomato,27.87,75.97,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.22019,3.6703,6.3297,4.6205,-1.7092
9,86,Tomato,26.95,69.82,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.14489,3.71801,6.282,4.8297,-1.4523
9,87,Tomato,29.28,69.98,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.34567,3.77408,6.2259,4.8974,-1.3285
9,88,Tomato,26.18,65.42,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.0849,3.81928,6.1807,4.8156,-1.3651
9,89,Tomato,27.15,70.44,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,1.16032,3.86763,6.1324,4.6463,-1.4861
9,90,Tomato,24.11,68.12,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.94044,3.90681,6.0932,4.719,-1.3742
9,91,Tomato,23.42,68.78,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.89642,3.94416,6.0558,4.5121,-1.5438
9,92,Tomato,22.33,61.93,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.83112,3.97879,6.0212,4.5534,-1.4678
9,93,Tomato,23.61,68.96,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.90805,4.01663,5.9834,4.4961,-1.4873
9,94,Tomato,23.36,63.04,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.89253,4.05382,5.9462,4.534,-1.4122
9,95,Tomato,22.28,63.33,0.92,0.62,10.13,25.0,2.0,1.0,0.041667,0.82808,4.08832,5.9117,4.4701,-1.4415
10,0,Banana,22.81,65.08,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.84161,0.03507,6.9649,6.9568,-0.0082
10,1,Banana,23.22,65.61,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.86926,0.07129,6.9287,6.7642,-0.1645
10,2,Banana,26.5,61.71,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.12594,0.1182,6.8818,6.7042,-0.1776
10,3,Banana,21.76,66.68,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.77444,0.15047,6.8495,6.7807,-0.0688
10,4,Banana,23.43,69.73,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.88353,0.18728,6.8127,6.6529,-0.1598
10,5,Banana,22.72,72.47,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.83578,0.22211,6.7779,6.5194,-0.2585
10,6,Banana,22.23,79.82,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.80367,0.25559,6.7444,6.5213,-0.2231
10,7,Banana,22.97,79.8,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.8523,0.2911,6.7089,6.4103,-0.2986
10,8,Banana,23.31,77.42,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.87535,0.32758,6.6724,6.3797,-0.2927
10,9,Banana,26.24,84.76,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.10291,0.37353,6.6265,6.1159,-0.5106
10,10,Banana,26.02,82.57,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.0835,0.41868,6.5813,6.174,-0.4074
10,11,Banana,26.17,78.7,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.09655,0.46437,6.5356,6.1777,-0.3579
10,12,Banana,27.19,75.68,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.18885,0.5139,6.4861,5.8767,-0.6094
10,13,Banana,27.67,85.16,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.23414,0.56533,6.4347,5.8627,-0.572
10,14,Banana,27.32,93.13,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.20064,0.61535,6.3846,5.5019,-0.8827
10,15,Banana,28.06,75.93,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.27241,0.66837,6.3316,5.6747,-0.6569
10,16,Banana,27.98,75.05,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.26498,0.72108,6.2789,5.5467,-0.7323
10,17,Banana,28.34,72.15,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.30142,0.7753,6.2247,5.4651,-0.7596
10,18,Banana,26.09,68.34,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.0901,0.82072,6.1793,5.3816,-0.7976
10,19,Banana,26.39,64.2,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.1154,0.8672,6.1328,5.3359,-0.7969
10,20,Banana,23.66,64.59,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.89991,0.9047,6.0953,5.177,-0.9183
10,21,Banana,24.01,65.84,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.92504,0.94324,6.0568,5.1152,-0.9415
10,22,Banana,23.26,60.67,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.87214,0.97958,6.0204,4.9945,-1.0259
10,23,Banana,23.08,67.49,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.85927,1.01538,5.9846,4.987,-0.9976
10,24,Banana,21.71,70.75,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.77168,1.04753,5.9525,4.8886,-1.0639
10,25,Banana,22.53,70.45,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.82316,1.08183,5.9182,5.0091,-0.9091
10,26,Banana,21.88,68.49,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.78163,1.1144,5.8856,4.8641,-1.0215
10,27,Banana,21.8,71.2,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.77721,1.14678,5.8532,4.5805,-1.2727
10,28,Banana,22.26,72.09,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.80565,1.18035,5.8196,4.4953,-1.3243
10,29,Banana,23.2,73.35,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.86749,1.2165,5.7835,4.4932,-1.2903
10,30,Banana,23.03,72.04,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.85627,1.25218,5.7478,4.429,-1.3188
10,31,Banana,23.67,80.25,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.90041,1.28969,5.7103,4.1965,-1.5138
10,32,Banana,24.37,79.83,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.95179,1.32935,5.6706,4.3541,-1.3165
10,33,Banana,26.26,82.1,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.10426,1.37536,5.6246,4.0098,-1.6148
10,34,Banana,25.14,80.87,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.01103,1.41749,5.5825,4.2874,-1.2952
10,35,Banana,26.83,87.55,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.15541,1.46563,5.5344,3.8521,-1.6823
10,36,Banana,28.57,79.52,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.32512,1.52084,5.4792,3.843,-1.6362
10,37,Banana,26.07,84.47,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.08825,1.56619,5.4338,3.7318,-1.7021
10,38,Banana,28.95,76.68,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.36505,1.62306,5.3769,3.6106,-1.7664
10,39,Banana,32.94,67.38,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.8703,1.70099,5.299,3.7507,-1.5483
10,40,Banana,28.72,74.23,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.34069,1.75686,5.2431,3.571,-1.6722
10,41,Banana,28.28,68.71,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.29502,1.81081,5.1892,3.4851,-1.7041
10,42,Banana,27.68,67.59,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.23541,1.86229,5.1377,3.4837,-1.654
10,43,Banana,25.84,60.48,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,1.06811,1.90679,5.0932,3.3143,-1.7789
10,44,Banana,24.33,67.04,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.94848,1.94631,5.0537,3.255,-1.7987
10,45,Banana,24.08,62.59,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.93031,1.98508,5.0149,3.0469,-1.968
10,46,Banana,23.26,59.23,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.87207,2.02141,4.9786,3.2989,-1.6797
10,47,Banana,21.77,64.39,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.77521,2.05371,4.9463,2.9717,-1.9746
10,48,Banana,21.89,63.26,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.78232,2.08631,4.9137,3.11,-1.8037
10,49,Banana,22.75,63.47,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.83766,2.12121,4.8788,3.0121,-1.8667
10,50,Banana,23.11,61.1,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.86122,2.1571,4.8429,2.7624,-2.0805
10,51,Banana,21.32,72.85,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.74814,2.18827,4.8117,2.6322,-2.1795
10,52,Banana,21.07,65.61,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.7337,2.21884,4.7812,2.6453,-2.1359
10,53,Banana,23.31,69.6,0.88,0.513,31.91,25.0,2.2,1.0,0.041667,0.87537,2.25531,4.7447,2.5059,-2.2388
